fight_id,fighter_id,fighter,kd,sub_att,rev,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_seconds
a3d75cc363a6544b,74f9448b97bf8bec,Da Woon Jung,0,0,0,58.0,120.0,60.0,123.0,1.0,2.0,14.0,59.0,12.0,20.0,32.0,41.0,55.0,115.0,3.0,5.0,0.0,0.0,15.0
18292c8eb20ae045,f2688492b9a525a3,Frankie Edgar,1,0,0,13.0,32.0,13.0,32.0,0.0,1.0,9.0,25.0,2.0,4.0,2.0,3.0,11.0,30.0,0.0,0.0,2.0,2.0,1.0
18292c8eb20ae045,b5b684eac99ae0a3,Chad Mendes,0,0,0,5.0,17.0,5.0,17.0,0.0,0.0,1.0,13.0,0.0,0.0,4.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0
668d077ac9d7d3c9,6e7506127408aa9e,Nadia Kassem,0,0,0,45.0,131.0,53.0,139.0,1.0,2.0,9.0,67.0,31.0,56.0,5.0,8.0,40.0,119.0,4.0,8.0,1.0,4.0,64.0
668d077ac9d7d3c9,a20f234df70f2182,Ji Yeon Kim,1,0,0,80.0,179.0,83.0,185.0,0.0,0.0,64.0,151.0,12.0,19.0,4.0,9.0,74.0,167.0,5.0,8.0,1.0,4.0,10.0
c64537874352793a,784285b7ae7dd85f,Shane Campbell,0,0,0,9.0,13.0,10.0,14.0,0.0,0.0,1.0,4.0,1.0,2.0,7.0,7.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0
c64537874352793a,1b38a2b897f6209c,Felipe Silva,1,0,0,11.0,25.0,13.0,27.0,0.0,0.0,6.0,19.0,4.0,5.0,1.0,1.0,6.0,13.0,3.0,5.0,2.0,7.0,4.0
e7081f3a0a982f9d,d3df1add9d9a7efb,Derrick Lewis,0,0,0,6.0,16.0,7.0,17.0,1.0,2.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,9.0,2.0,3.0,3.0,4.0,93.0
e7081f3a0a982f9d,e7fe5315b1efeb92,Guto Inocente,0,0,0,6.0,8.0,8.0,10.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0
7521015554088962,d247691a6c0e9034,Cub Swanson,1,0,0,99.0,158.0,114.0,173.0,0.0,0.0,74.0,127.0,13.0,18.0,12.0,13.0,95.0,154.0,4.0,4.0,0.0,0.0,10.0
7521015554088962,aa171d55d4b5208f,Billy Quarantillo,0,0,0,97.0,237.0,108.0,249.0,3.0,11.0,65.0,188.0,20.0,32.0,12.0,17.0,91.0,222.0,6.0,15.0,0.0,0.0,127.0
011d818ec9bb3de6,ffc088e64fab57e9,Quinton Jackson,2,0,0,56.0,151.0,80.0,176.0,2.0,3.0,44.0,138.0,4.0,5.0,8.0,8.0,43.0,127.0,9.0,15.0,4.0,9.0,174.0
011d818ec9bb3de6,b9d0fd83bb8a147a,Keith Jardine,0,0,0,64.0,184.0,65.0,185.0,0.0,3.0,32.0,145.0,12.0,15.0,20.0,24.0,53.0,165.0,11.0,19.0,0.0,0.0,28.0
7e7fba47f511f8ad,e81dd0bb8a64b550,Charlie Ward,0,0,0,3.0,12.0,4.0,13.0,0.0,1.0,2.0,9.0,1.0,2.0,0.0,1.0,3.0,9.0,0.0,3.0,0.0,0.0,8.0
7e7fba47f511f8ad,8a56ea383fd26e52,Galore Bofando,0,0,0,10.0,25.0,10.0,25.0,1.0,1.0,6.0,18.0,2.0,4.0,2.0,3.0,8.0,21.0,0.0,0.0,2.0,4.0,3.0
dc0ab34f1952cb48,e1248941344b3288,Alexander Volkanovski,1,0,0,138.0,213.0,152.0,228.0,4.0,8.0,102.0,171.0,10.0,13.0,26.0,29.0,116.0,185.0,10.0,12.0,12.0,16.0,172.0
dc0ab34f1952cb48,c451d67c09c55418,Chan Sung Jung,0,0,0,48.0,125.0,51.0,128.0,0.0,0.0,31.0,103.0,9.0,11.0,8.0,11.0,44.0,121.0,4.0,4.0,0.0,0.0,0.0
e1ccf09c055bac01,55f80a8aeffcdb33,Dustin Pague,0,1,1,9.0,15.0,18.0,24.0,1.0,1.0,5.0,11.0,3.0,3.0,1.0,1.0,2.0,7.0,5.0,6.0,2.0,2.0,209.0
e1ccf09c055bac01,98aa60cf58071fd6,Kyoji Horiguchi,1,0,0,30.0,50.0,74.0,98.0,1.0,3.0,24.0,43.0,1.0,2.0,5.0,5.0,10.0,14.0,2.0,2.0,18.0,34.0,232.0
c77486266b05f934,e51fcd9cd84c0b93,Michel Prazeres,0,0,1,15.0,35.0,25.0,47.0,3.0,13.0,11.0,29.0,2.0,4.0,2.0,2.0,11.0,30.0,1.0,1.0,3.0,4.0,362.0
c77486266b05f934,6a96ad1bc34fb113,Ismail Naurdiev,0,1,2,63.0,103.0,105.0,157.0,0.0,1.0,36.0,70.0,14.0,16.0,13.0,17.0,36.0,70.0,6.0,7.0,21.0,26.0,229.0
e86f7b7f3a047d2a,638cfec7ec559d6e,Brandon Thatch,0,0,0,30.0,53.0,57.0,85.0,1.0,2.0,16.0,33.0,5.0,9.0,9.0,11.0,21.0,43.0,6.0,7.0,3.0,3.0,29.0
e86f7b7f3a047d2a,aec185309b4843d0,Siyar Bahadurzada,0,1,1,84.0,138.0,170.0,235.0,3.0,3.0,67.0,118.0,15.0,18.0,2.0,2.0,18.0,49.0,19.0,25.0,47.0,64.0,501.0
c8bc7e668ffffc7c,7aa3d6964eff4877,Alex Caceres,0,0,0,4.0,14.0,4.0,14.0,0.0,0.0,3.0,13.0,0.0,0.0,1.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0
c8bc7e668ffffc7c,242d36d241b43c12,Kron Gracie,0,1,0,2.0,10.0,3.0,11.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,74.0
6fe9729cee57c680,33a331684283900f,Eddie Alvarez,0,0,0,44.0,127.0,44.0,128.0,1.0,4.0,32.0,111.0,11.0,13.0,1.0,3.0,36.0,112.0,5.0,12.0,3.0,3.0,76.0
6fe9729cee57c680,029eaff01e6bb8f0,Dustin Poirier,0,2,0,73.0,144.0,79.0,150.0,0.0,0.0,61.0,128.0,7.0,11.0,5.0,5.0,61.0,127.0,12.0,17.0,0.0,0.0,0.0
13fa791f0772250c,b9d0fd83bb8a147a,Keith Jardine,0,0,0,65.0,227.0,66.0,228.0,0.0,0.0,45.0,200.0,4.0,7.0,16.0,20.0,62.0,221.0,3.0,6.0,0.0,0.0,0.0
13fa791f0772250c,98b80a717b9bda17,Matt Hamill,0,0,0,77.0,199.0,90.0,214.0,2.0,9.0,67.0,185.0,1.0,2.0,9.0,12.0,64.0,179.0,13.0,20.0,0.0,0.0,90.0
394ae51820bedd4c,bd58d34e39b7b12a,Ben Rothwell,0,0,0,56.0,110.0,86.0,142.0,1.0,3.0,37.0,89.0,15.0,17.0,4.0,4.0,40.0,79.0,14.0,29.0,2.0,2.0,349.0
394ae51820bedd4c,50db8711c70196cd,Ovince Saint Preux,1,0,0,42.0,82.0,46.0,87.0,0.0,0.0,27.0,62.0,13.0,15.0,2.0,5.0,33.0,70.0,9.0,12.0,0.0,0.0,22.0
d47fd8fc3886f86c,99bd87a300079ed9,Erik Koch,0,0,0,37.0,63.0,67.0,99.0,4.0,11.0,30.0,53.0,7.0,10.0,0.0,0.0,16.0,37.0,5.0,7.0,16.0,19.0,539.0
d47fd8fc3886f86c,bb61823f76361297,Kyle Stewart,0,0,0,23.0,64.0,68.0,119.0,0.0,8.0,13.0,45.0,3.0,9.0,7.0,10.0,19.0,57.0,4.0,7.0,0.0,0.0,134.0
e97e71a593e4c28d,809bd1a871491508,Terrance McKinney,0,1,1,54.0,69.0,69.0,90.0,0.0,0.0,53.0,67.0,1.0,2.0,0.0,0.0,8.0,18.0,0.0,0.0,46.0,51.0,60.0
e97e71a593e4c28d,38c626ca912c7bac,Damir Hadzovic,0,0,0,4.0,13.0,4.0,13.0,1.0,2.0,3.0,9.0,0.0,3.0,1.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,8.0
21be9181725ab599,2eeaefbfc7f9fcff,Lina Lansberg,0,1,0,43.0,87.0,61.0,109.0,0.0,0.0,18.0,61.0,23.0,24.0,2.0,2.0,22.0,66.0,20.0,20.0,1.0,1.0,18.0
21be9181725ab599,3143bf892608139a,Yana Santos,0,1,0,72.0,111.0,159.0,208.0,5.0,8.0,26.0,54.0,30.0,36.0,16.0,21.0,33.0,68.0,30.0,33.0,9.0,10.0,592.0
673a156925dfb31d,2e7878927067fdca,Manuel Torres,0,1,0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,42.0
673a156925dfb31d,fd406a32a6fb3a29,Chris Duncan,0,0,0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0
27ff1bfeb2d50b38,658c3465581ae46b,Pat Barry,0,0,0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
27ff1bfeb2d50b38,ca2efc9d7d523c43,Shawn Jordan,1,0,0,10.0,15.0,16.0,22.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,4.0,4.0,5.0
a27a355f52883f3e,4682bc59d5f55145,Sean Woodson,1,0,0,50.0,98.0,59.0,107.0,0.0,0.0,23.0,61.0,17.0,26.0,10.0,11.0,48.0,95.0,2.0,2.0,0.0,1.0,24.0
a27a355f52883f3e,047a91d3d9c79b05,Collin Anglin,0,0,0,8.0,40.0,8.0,40.0,0.0,1.0,4.0,26.0,2.0,10.0,2.0,4.0,8.0,40.0,0.0,0.0,0.0,0.0,13.0
3367081258d6ae12,53278852bcd91e11,Igor Pokrajac,0,0,0,8.0,13.0,22.0,31.0,1.0,2.0,3.0,8.0,4.0,4.0,1.0,1.0,2.0,6.0,4.0,4.0,2.0,3.0,184.0
3367081258d6ae12,88a9bc81271ccd89,Vinny Magalhaes,0,2,0,15.0,19.0,25.0,32.0,1.0,3.0,2.0,6.0,11.0,11.0,2.0,2.0,1.0,3.0,12.0,13.0,2.0,3.0,100.0
ec5e9ce2be2e1586,4b4753d19489297f,Anthony Perosh,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ec5e9ce2be2e1586,bc3ec52ef70fc155,Ryan Jimmo,1,0,0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
55139052f4641670,c849740a3ff51931,TJ Dillashaw,0,0,0,117.0,232.0,138.0,257.0,2.0,5.0,70.0,180.0,20.0,24.0,27.0,28.0,74.0,161.0,33.0,55.0,10.0,16.0,297.0
55139052f4641670,bc7230f231701d66,Mike Easton,0,0,0,46.0,111.0,51.0,116.0,0.0,2.0,14.0,69.0,14.0,22.0,18.0,20.0,35.0,96.0,11.0,15.0,0.0,0.0,0.0
42585ce706c086de,b997be68943010fc,Geoff Neal,0,0,0,25.0,49.0,26.0,50.0,0.0,1.0,16.0,38.0,4.0,6.0,5.0,5.0,23.0,45.0,2.0,4.0,0.0,0.0,15.0
42585ce706c086de,7ee0fd831c0fe7c3,Carlos Prates,1,0,0,32.0,60.0,32.0,60.0,0.0,0.0,17.0,45.0,8.0,8.0,7.0,7.0,32.0,58.0,0.0,2.0,0.0,0.0,0.0
7ddf71a85fbb0e4c,2676b28836a5a836,Benson Henderson,0,1,0,64.0,167.0,67.0,170.0,0.0,1.0,33.0,124.0,14.0,19.0,17.0,24.0,62.0,163.0,2.0,4.0,0.0,0.0,7.0
7ddf71a85fbb0e4c,f2688492b9a525a3,Frankie Edgar,1,2,0,66.0,182.0,70.0,186.0,2.0,6.0,29.0,126.0,17.0,27.0,20.0,29.0,61.0,176.0,3.0,4.0,2.0,2.0,179.0
37e2f89510cc0bba,22e47b53e4ceb27c,David Loiseau,0,0,0,2.0,10.0,3.0,11.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,40.0
37e2f89510cc0bba,df2bf09c99594848,Mario Miranda,0,0,0,42.0,63.0,131.0,194.0,3.0,3.0,35.0,54.0,6.0,8.0,1.0,1.0,2.0,5.0,4.0,6.0,36.0,52.0,441.0
2e209dc450b7ebe3,7c7332319c14094c,Marlon Vera,1,2,0,36.0,72.0,46.0,87.0,1.0,3.0,20.0,44.0,8.0,16.0,8.0,12.0,23.0,55.0,2.0,3.0,11.0,14.0,164.0
2e209dc450b7ebe3,2c1170b825f58e57,Guangyou Ning,0,0,0,46.0,107.0,66.0,137.0,0.0,1.0,23.0,67.0,5.0,8.0,18.0,32.0,30.0,82.0,1.0,3.0,15.0,22.0,168.0
74c58b9d638c5eaa,7cbf7c78d3b34218,Drakkar Klose,2,0,0,76.0,108.0,77.0,109.0,2.0,3.0,55.0,87.0,16.0,16.0,5.0,5.0,27.0,42.0,38.0,46.0,11.0,20.0,116.0
74c58b9d638c5eaa,6a8928652fc01bee,Brandon Jenkins,0,0,0,18.0,38.0,28.0,48.0,0.0,0.0,4.0,23.0,3.0,4.0,11.0,11.0,14.0,34.0,4.0,4.0,0.0,0.0,10.0
86afc59ec117c1ba,d512d9f204059f57,Joe Riggs,1,0,0,35.0,61.0,47.0,74.0,2.0,2.0,31.0,55.0,2.0,4.0,2.0,2.0,15.0,29.0,0.0,2.0,20.0,30.0,239.0
86afc59ec117c1ba,6dd758d34da8d254,Ron Stallings,0,0,0,24.0,36.0,32.0,46.0,0.0,0.0,18.0,29.0,2.0,3.0,4.0,4.0,17.0,28.0,4.0,5.0,3.0,3.0,26.0
19c8092496e94b85,05339613bf8e9808,Rob Font,0,1,0,95.0,171.0,113.0,191.0,0.0,0.0,82.0,157.0,13.0,14.0,0.0,0.0,85.0,157.0,10.0,14.0,0.0,0.0,78.0
19c8092496e94b85,ffd3224638c01b57,Jean Matsumoto,0,0,0,77.0,181.0,113.0,225.0,7.0,10.0,43.0,135.0,9.0,13.0,25.0,33.0,69.0,169.0,8.0,12.0,0.0,0.0,375.0
b3c23fb2d71bba51,193b9d1858bc4df3,Dan Hooker,0,0,0,73.0,153.0,177.0,261.0,3.0,7.0,26.0,97.0,27.0,32.0,20.0,24.0,55.0,134.0,14.0,15.0,4.0,4.0,424.0
b3c23fb2d71bba51,b7b84ccd221be298,Nasrat Haqparast,0,0,0,27.0,69.0,35.0,77.0,0.0,1.0,17.0,56.0,9.0,11.0,1.0,2.0,23.0,63.0,4.0,6.0,0.0,0.0,3.0
8390441d93736719,c6aee362c7a7d482,Randy Brown,0,0,0,93.0,177.0,103.0,188.0,0.0,4.0,68.0,144.0,15.0,22.0,10.0,11.0,74.0,156.0,19.0,21.0,0.0,0.0,11.0
8390441d93736719,2558ae2e5671e318,Khaos Williams,1,0,0,75.0,224.0,96.0,246.0,0.0,0.0,26.0,159.0,16.0,21.0,33.0,44.0,68.0,207.0,4.0,10.0,3.0,7.0,249.0
5df777be98ea09de,71002dbc1743b9a7,Felipe Arantes,0,1,0,35.0,78.0,68.0,117.0,3.0,5.0,13.0,50.0,14.0,19.0,8.0,9.0,23.0,61.0,2.0,4.0,10.0,13.0,310.0
5df777be98ea09de,6c7020b859c7a3ce,Edimilson Souza,0,0,0,52.0,136.0,75.0,164.0,0.0,0.0,33.0,97.0,18.0,37.0,1.0,2.0,45.0,123.0,6.0,12.0,1.0,1.0,0.0
4a172a5191cb8e60,3a46b268013afede,Kevin Holland,0,0,0,15.0,18.0,21.0,24.0,0.0,0.0,14.0,17.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,14.0,2.0
4a172a5191cb8e60,7a703c565ccaa18f,Jacare Souza,0,0,0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,87.0
5fceb95c29d929bc,e5010b1b94ca5755,Paul Felder,0,0,0,110.0,230.0,119.0,243.0,0.0,1.0,64.0,170.0,19.0,26.0,27.0,34.0,105.0,218.0,5.0,12.0,0.0,0.0,3.0
5fceb95c29d929bc,193b9d1858bc4df3,Dan Hooker,0,0,0,122.0,221.0,133.0,234.0,1.0,5.0,72.0,161.0,10.0,13.0,40.0,47.0,120.0,217.0,2.0,4.0,0.0,0.0,305.0
00414fc5519233b4,9e50097a89442158,Mickey Gall,0,0,0,28.0,41.0,30.0,43.0,0.0,0.0,25.0,38.0,3.0,3.0,0.0,0.0,26.0,39.0,2.0,2.0,0.0,0.0,0.0
00414fc5519233b4,3d074044a33825e7,Ramiz Brahimaj,1,0,0,31.0,56.0,31.0,56.0,0.0,0.0,27.0,50.0,1.0,3.0,3.0,3.0,22.0,43.0,6.0,9.0,3.0,4.0,3.0
18edff5447989b3f,d661ce4da776fc20,Petr Yan,1,1,1,149.0,270.0,158.0,280.0,0.0,2.0,100.0,217.0,27.0,29.0,22.0,24.0,135.0,252.0,7.0,9.0,7.0,9.0,69.0
18edff5447989b3f,65f09bacd3957381,Cory Sandhagen,0,0,1,169.0,445.0,172.0,449.0,1.0,6.0,118.0,389.0,28.0,32.0,23.0,24.0,168.0,443.0,1.0,2.0,0.0,0.0,20.0
cbf36e02c68e7719,2e25c1d983c26311,Colton Smith,0,0,0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0
cbf36e02c68e7719,f53d4f21d1b5f2dc,Diego Ferreira,0,1,0,7.0,10.0,7.0,10.0,1.0,1.0,4.0,6.0,3.0,4.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,3.0,10.0
02f5621f480ad1d4,18968f97ad34f15c,Jeremy Stephens,0,0,0,57.0,104.0,57.0,104.0,0.0,0.0,24.0,66.0,9.0,12.0,24.0,26.0,56.0,103.0,1.0,1.0,0.0,0.0,6.0
02f5621f480ad1d4,751de04455cfaac0,Calvin Kattar,1,0,0,52.0,113.0,52.0,113.0,0.0,1.0,32.0,92.0,12.0,13.0,8.0,8.0,47.0,103.0,1.0,4.0,4.0,6.0,6.0
821bef3a3394dd96,3a314d9fa7c6825d,Douglas Silva de Andrade,3,2,0,37.0,64.0,57.0,86.0,0.0,1.0,16.0,40.0,12.0,14.0,9.0,10.0,31.0,56.0,6.0,7.0,0.0,1.0,55.0
821bef3a3394dd96,2f6a993c7f547c13,Sergey Morozov,1,0,0,32.0,65.0,62.0,99.0,1.0,5.0,24.0,56.0,6.0,7.0,2.0,2.0,25.0,54.0,1.0,1.0,6.0,10.0,150.0
f4817d5cbe9be532,f0feeb2192937424,Angela Hill,0,0,0,86.0,158.0,103.0,176.0,2.0,6.0,40.0,96.0,40.0,55.0,6.0,7.0,63.0,131.0,16.0,19.0,7.0,8.0,271.0
f4817d5cbe9be532,8bd4200561c77a62,Ketlen Souza,0,0,0,70.0,138.0,77.0,146.0,0.0,2.0,41.0,101.0,19.0,23.0,10.0,14.0,61.0,128.0,9.0,10.0,0.0,0.0,3.0
636b01ee49925e49,583ee11abddfc581,Nate Landwehr,1,0,0,37.0,76.0,37.0,76.0,0.0,0.0,34.0,70.0,3.0,5.0,0.0,1.0,24.0,62.0,9.0,10.0,4.0,4.0,5.0
636b01ee49925e49,e00a3dee329a51f7,Jamall Emmers,0,0,0,39.0,78.0,39.0,78.0,0.0,0.0,24.0,59.0,13.0,17.0,2.0,2.0,36.0,74.0,3.0,4.0,0.0,0.0,1.0
eb6a55ee772dd722,22edaf53ad59a967,Daniel Roberts,0,1,1,6.0,79.0,31.0,111.0,1.0,4.0,0.0,64.0,3.0,6.0,3.0,9.0,5.0,75.0,1.0,4.0,0.0,0.0,249.0
eb6a55ee772dd722,56116a79e4deed06,Claude Patrick,0,1,0,29.0,62.0,51.0,85.0,4.0,5.0,13.0,44.0,8.0,9.0,8.0,9.0,13.0,39.0,15.0,21.0,1.0,2.0,291.0
9f8cf5ac0807d64e,8b6e5dc2ba1edbe7,Sam Patterson,0,0,0,2.0,7.0,2.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
9f8cf5ac0807d64e,c739c2995a275314,Yanal Ashmouz,0,0,0,15.0,20.0,15.0,20.0,1.0,1.0,14.0,18.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,13.0,16.0,7.0
9cd973a0a6c1cd5c,46fd223e3ced39b3,Ryan Couture,0,0,0,45.0,155.0,47.0,158.0,0.0,6.0,20.0,122.0,12.0,18.0,13.0,15.0,38.0,142.0,7.0,13.0,0.0,0.0,68.0
9cd973a0a6c1cd5c,59279a7c978f7da0,Al Iaquinta,0,0,0,80.0,177.0,86.0,183.0,4.0,4.0,55.0,147.0,19.0,24.0,6.0,6.0,62.0,150.0,13.0,20.0,5.0,7.0,51.0
c3ba8f1a4ddc0dc3,abd2109bc4cb0291,Bentley Syler,0,0,0,15.0,79.0,25.0,90.0,0.0,0.0,8.0,64.0,1.0,4.0,6.0,11.0,14.0,78.0,1.0,1.0,0.0,0.0,0.0
c3ba8f1a4ddc0dc3,0ccab7c889ede9ea,Fredy Serrano,1,0,0,20.0,98.0,20.0,98.0,2.0,8.0,16.0,87.0,3.0,9.0,1.0,2.0,19.0,93.0,1.0,5.0,0.0,0.0,42.0
cf0a6466b762c668,1ebe20ebbfa15e29,Zhang Weili,0,0,0,165.0,408.0,170.0,413.0,1.0,8.0,96.0,305.0,11.0,22.0,58.0,81.0,158.0,393.0,7.0,15.0,0.0,0.0,73.0
cf0a6466b762c668,3d6749c4267da18f,Joanna Jedrzejczyk,0,0,0,186.0,360.0,196.0,370.0,0.0,0.0,96.0,230.0,32.0,47.0,58.0,83.0,171.0,342.0,15.0,18.0,0.0,0.0,61.0
bf41783b9446891e,f797f0c57a83353e,Trevor Smith,0,0,1,54.0,103.0,73.0,128.0,0.0,0.0,42.0,85.0,11.0,14.0,1.0,4.0,41.0,81.0,5.0,9.0,8.0,13.0,126.0
bf41783b9446891e,4ba8d454f762005d,Zak Cummings,1,0,0,56.0,139.0,63.0,147.0,0.0,5.0,30.0,108.0,9.0,11.0,17.0,20.0,48.0,128.0,4.0,7.0,4.0,4.0,124.0
0c6e3c1f03cd4061,242d36d241b43c12,Kron Gracie,0,0,0,32.0,57.0,171.0,216.0,0.0,0.0,18.0,37.0,1.0,6.0,13.0,14.0,32.0,57.0,0.0,0.0,0.0,0.0,43.0
0c6e3c1f03cd4061,f1d64ae34e088832,Charles Jourdain,0,0,0,80.0,168.0,175.0,266.0,0.0,0.0,59.0,145.0,14.0,16.0,7.0,7.0,54.0,138.0,16.0,20.0,10.0,10.0,408.0
a5cf273faa3982b7,3f4c3bc822bea45d,Melissa Martinez,0,0,0,45.0,78.0,63.0,96.0,1.0,2.0,10.0,38.0,17.0,21.0,18.0,19.0,37.0,67.0,6.0,8.0,2.0,3.0,162.0
a5cf273faa3982b7,ac7c765882f2c68c,Elise Reed,1,0,0,38.0,70.0,65.0,99.0,3.0,3.0,15.0,44.0,17.0,19.0,6.0,7.0,20.0,51.0,12.0,13.0,6.0,6.0,215.0
4dd561df1ca58ab8,1ff9589f9065a9ed,Frank Mir,0,0,0,24.0,60.0,53.0,89.0,0.0,0.0,5.0,38.0,14.0,17.0,5.0,5.0,13.0,44.0,10.0,15.0,1.0,1.0,18.0
4dd561df1ca58ab8,d967f0128c323de6,Daniel Cormier,0,0,0,59.0,96.0,102.0,139.0,0.0,1.0,27.0,57.0,23.0,30.0,9.0,9.0,10.0,32.0,49.0,64.0,0.0,0.0,454.0
e3a2bf2d9ee83318,749f572d1d3161fb,Khalil Rountree Jr.,0,1,0,52.0,180.0,67.0,198.0,0.0,0.0,37.0,153.0,12.0,21.0,3.0,6.0,44.0,171.0,8.0,9.0,0.0,0.0,0.0
e3a2bf2d9ee83318,0d65c432720accb9,Michal Oleksiejczuk,0,0,0,76.0,130.0,113.0,171.0,2.0,3.0,40.0,89.0,29.0,33.0,7.0,8.0,67.0,120.0,3.0,4.0,6.0,6.0,0.0
670e4754d8d3d172,7b433309b0fd12aa,Brad Katona,0,0,0,64.0,155.0,76.0,172.0,4.0,9.0,49.0,138.0,8.0,9.0,7.0,8.0,46.0,126.0,17.0,28.0,1.0,1.0,275.0
670e4754d8d3d172,1effd880e1f1bb30,Garrett Armfield,0,0,0,105.0,168.0,130.0,193.0,0.0,1.0,74.0,131.0,21.0,27.0,10.0,10.0,99.0,162.0,6.0,6.0,0.0,0.0,0.0
f711b3ec6bc3c407,d156513a19acf856,Sam Alvey,0,0,1,28.0,77.0,67.0,117.0,0.0,1.0,12.0,53.0,5.0,12.0,11.0,12.0,21.0,69.0,4.0,4.0,3.0,4.0,153.0
f711b3ec6bc3c407,7279654c7674cd24,Klidson Abreu,0,0,0,36.0,89.0,61.0,115.0,1.0,3.0,17.0,60.0,4.0,13.0,15.0,16.0,35.0,85.0,1.0,4.0,0.0,0.0,52.0
3729ff914eaede07,98d961097baaf308,Shane Burgos,0,1,0,17.0,24.0,17.0,24.0,0.0,0.0,13.0,19.0,2.0,3.0,2.0,2.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0
3729ff914eaede07,a7151778b3381036,Kurt Holobaugh,1,0,0,21.0,51.0,26.0,57.0,0.0,0.0,14.0,40.0,1.0,2.0,6.0,9.0,19.0,48.0,1.0,2.0,1.0,1.0,13.0
1ce1a43ef68ffc7d,d2bc285ead803db0,Louis Smolka,0,0,0,23.0,32.0,23.0,32.0,0.0,0.0,5.0,14.0,10.0,10.0,8.0,8.0,19.0,28.0,4.0,4.0,0.0,0.0,0.0
1ce1a43ef68ffc7d,37098a6e6c27fb66,Vince Morales,1,0,0,27.0,49.0,27.0,50.0,0.0,0.0,16.0,34.0,8.0,12.0,3.0,3.0,18.0,38.0,4.0,6.0,5.0,5.0,0.0
1d34e2f80cb91188,0ee783aa00e468f0,Vitor Belfort,2,0,0,12.0,17.0,13.0,18.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,9.0,14.0,12.0
1d34e2f80cb91188,1ccf4e7caff270df,Dan Henderson,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
17067cf55726c673,ebc1f40e00e0c481,Stefan Struve,0,1,0,9.0,23.0,12.0,26.0,2.0,4.0,3.0,10.0,6.0,13.0,0.0,0.0,8.0,21.0,1.0,1.0,0.0,1.0,166.0
17067cf55726c673,470fedbc8563ac47,Daniel Omielanczuk,0,0,0,14.0,30.0,21.0,39.0,0.0,1.0,6.0,17.0,2.0,6.0,6.0,7.0,12.0,27.0,2.0,3.0,0.0,0.0,70.0
42f11b82d67585af,879f6cae48d25baa,Justin Lawrence,0,0,0,32.0,90.0,32.0,92.0,1.0,4.0,26.0,70.0,3.0,15.0,3.0,5.0,32.0,90.0,0.0,0.0,0.0,0.0,9.0
42f11b82d67585af,150ff4cc642270b9,Max Holloway,1,0,0,29.0,124.0,29.0,124.0,0.0,0.0,18.0,110.0,8.0,11.0,3.0,3.0,23.0,108.0,0.0,0.0,6.0,16.0,5.0
