fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio,win
Matt Dwyer,8f0d576beba1cfcd,2015-07-14,Welterweight,0.5,2,1,1.3,0.1,0.0,0.8,0.1,0.9,0.0,0.4,0.0,0.34615384615384615,0.0,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.038461538461538464,False
Brian Kelleher,7be14eaed4c74856,2022-03-04,Featherweight,0.6153846153846154,13,2,6.068568549839564,0.48289181054834585,0.1820548237009963,22.323076923076925,0.04272618573136708,4.874156443824339,0.4358708648864089,0.7585412411288155,0.07354206261878564,0.7690689592363629,0.06196790246764023,0.16896313829599682,0.4983085339346633,0.1694299951594086,0.33226147090592806,False
Umar Nurmagomedov,2b6fc1c02736833d,2022-03-04,Bantamweight,1.0,1,1,5.0,2.2,1.0,35.4,0.0,3.6,1.2,0.2,0.2,0.72,0.24,0.04,0.56,0.16,0.28,True
Livinha Souza,dab8cfbb6b1db10a,2021-03-05,Women's Strawweight,0.75,4,1,5.1,0.9000000000000001,0.39999999999999997,23.3,0.0,3.6,0.85,0.6499999999999999,0.2,0.6717391304347826,0.1858695652173913,0.1423913043478261,0.4956521739130435,0.2423913043478261,0.2619565217391304,False
Amanda Lemos,3df5493bb279226f,2021-03-05,Women's Strawweight,0.6666666666666666,3,2,10.6,0.26666666666666666,0.26666666666666666,21.0,0.06666666666666667,7.066666666666666,2.6666666666666665,0.8666666666666667,0.06666666666666667,0.5873789274746043,0.17215922513583748,0.24046184738955823,0.665603590833924,0.1770611859201512,0.15733522324592486,True
Ovince Saint Preux,50db8711c70196cd,2017-09-21,Light Heavyweight,0.6153846153846154,13,1,5.458961343225303,0.3618898867629833,0.13479109722764546,16.73846153846154,0.03076923076923077,3.9954705193283866,0.6431862553689965,0.8203045685279188,0.04615384615384616,0.6501287609274313,0.09512839518945329,0.25474284388311536,0.6560661631107734,0.26025137505631846,0.08368246183290798,True
Yushin Okami,acff437707625fc7,2017-09-21,Middleweight,0.7222222222222222,18,-1,4.695274826093719,0.5480356405514746,0.25309214329121393,42.599999999999994,0.04437086092715232,2.7816981736692377,0.645464821451267,1.268111830973214,0.07730092355913269,0.5930033549381247,0.13151284714053724,0.2754837979213381,0.7833300316235184,0.1423601398386809,0.07430982853780063,False
Glover Teixeira,7ff97850e8c32bda,2015-11-06,Light Heavyweight,0.75,8,1,6.850749163319188,0.581782775470647,0.2998567792657135,25.950000000000003,0.06789976133651551,3.1716419549573622,0.9569259962049336,2.722181212156893,0.08213126038774891,0.4971591309479767,0.12486476115603473,0.37797610789598857,0.8430665111956732,0.15537098880432676,0.0015625,True
Patrick Cummins,e51e5cb722bd47a8,2015-11-06,Light Heavyweight,0.6666666666666666,6,1,5.1280472241883155,1.1065199666854726,0.5526398499624324,39.36666666666667,0.0,1.3602669081996257,0.6183926289224217,3.149387687066268,0.03333333333333333,0.34406681088255014,0.14010255560465457,0.5158306335127952,0.7828956787089559,0.08304296641325554,0.1340613548777885,False
Trey Ogden,cfc3e7bb44685289,2022-09-16,Lightweight,0.0,1,-1,8.2,0.8,0.2,24.4,0.0,7.6,0.2,0.4,0.4,0.926829268292683,0.024390243902439025,0.04878048780487805,0.24390243902439024,0.5609756097560976,0.1951219512195122,True
Joe Lauzon,3bad7ef643840f67,2017-04-21,Lightweight,0.6086956521739131,23,1,4.019881009170172,0.5419758550985322,0.23059650434264337,20.62608695652174,0.026086956521739136,2.2082808790327606,0.7140468886865703,1.0975532414508407,0.23573438199614313,0.4569757821493852,0.16205009865630238,0.33749585832474727,0.8543150335272923,0.0886708955999412,0.013535810003201308,False
Stevie Ray,31a13532e724ca2b,2017-04-21,Lightweight,0.8,5,1,5.96,0.16,0.08,21.04,0.04,4.4799999999999995,0.24000000000000005,1.24,0.12000000000000002,0.5695745700657173,0.03338949331854983,0.3970359366157329,0.7040091588418049,0.10328745250222329,0.19270338865597175,True
Kevin Holland,3a46b268013afede,2020-09-18,Middleweight,0.7142857142857143,7,2,10.114285714285714,0.37142857142857144,0.19999999999999998,29.142857142857146,0.08571428571428573,7.199999999999998,1.0571428571428572,1.8571428571428572,0.17142857142857143,0.5946282156358069,0.11439194926622973,0.29097983509796344,0.5747814248151809,0.23730988000154202,0.1879086951832771,True
Darren Stewart,a17ad5a5048e8c3f,2020-09-18,Middleweight,0.5,10,3,5.38,0.38,0.16,16.36,0.04,2.88,1.8,0.7,0.02,0.5286994028974454,0.3142490498282968,0.15705154727425774,0.6957305716521237,0.14356582613099142,0.16070360221688493,False
Corey Anderson,5e4eec08896c9423,2015-04-17,Light Heavyweight,1.0,2,2,4.9714285714285715,0.9428571428571428,0.6000000000000001,31.9,0.0,1.9285714285714284,2.071428571428571,0.9714285714285715,0.0,0.3875,0.4125,0.19999999999999998,0.8027777777777778,0.1861111111111111,0.011111111111111112,False
Gian Villante,fcd448a2fe1a23cc,2015-04-17,Light Heavyweight,0.5,4,1,9.634782608695652,0.8217391304347826,0.18043478260869567,21.650000000000002,0.05,7.458695652173914,1.4543478260869565,0.7217391304347827,0.0,0.749129855515827,0.13670523962159373,0.11416490486257928,0.48283763310957606,0.12525919629257964,0.3919031705978443,True
Muhammad Naimov,8d11d9c13e2ccdf7,2025-12-05,Featherweight,0.8333333333333334,6,2,4.713077469793888,0.6167377398720683,0.25902629708599856,31.36666666666667,0.03333333333333333,3.351776830135039,0.6855366027007818,0.6757640369580667,0.03333333333333333,0.776223544973545,0.11693121693121693,0.10684523809523809,0.6749173280423282,0.16726190476190475,0.15782076719576718,False
Mairon Santos,480779d7f9a424d3,2025-12-05,Lightweight,1.0,3,3,8.6,0.06666666666666667,0.0,8.066666666666666,0.06666666666666667,7.933333333333334,0.4666666666666666,0.19999999999999998,0.0,0.9095754542083796,0.05816648127549129,0.03225806451612903,0.5112903225806452,0.260567296996663,0.22814238042269186,True
Carlos Ulberg,9014c02eff8b3d62,2023-09-08,Light Heavyweight,0.8,5,4,10.16,0.08,0.08,3.8800000000000003,0.12000000000000002,9.079999999999998,0.5599999999999999,0.52,0.0,0.7891735661598676,0.01917808219178082,0.19164835164835164,0.617630223657621,0.17187634283524691,0.21049343350713215,True
Da Woon Jung,74f9448b97bf8bec,2023-09-08,Light Heavyweight,0.7142857142857143,7,-2,5.6891271806874775,0.34398933130120024,0.11934245978825898,21.485714285714288,0.08571428571428573,4.35978553738127,0.8709359605911329,0.45840568271507504,0.028571428571428574,0.6292894935752079,0.15055744520030237,0.2201530612244898,0.7587396069538926,0.1006708238851096,0.14058956916099774,False
Frankie Edgar,f2688492b9a525a3,2015-12-10,Featherweight,0.7777777777777778,18,4,10.88515401798974,1.48321154606049,0.4803310474849898,33.8111111111111,0.022222222222222223,7.784137732831415,1.1447818999427357,1.9562343852155881,0.07353951890034366,0.6244236061643309,0.10684663372392748,0.2687297601117417,0.6760493934825146,0.1876616902036781,0.13628891631380732,True
Chad Mendes,b5b684eac99ae0a3,2015-12-10,Featherweight,0.7272727272727273,11,-1,5.748505262051584,0.8924655459705148,0.4112711184411312,29.145454545454548,0.10909090909090911,3.9811178838725025,0.35714678393928706,1.4102405942397938,0.0354978354978355,0.6422489906910727,0.07088009199446149,0.28687091731446573,0.6328405058610338,0.08970714036696442,0.27745235377200184,False
Nadia Kassem,6e7506127408aa9e,2019-10-04,Women's Flyweight,0.5,2,-1,5.7,0.1,0.0,13.8,0.0,3.9,1.2000000000000002,0.6,0.6,0.6461538461538461,0.20576923076923076,0.14807692307692308,0.3403846153846154,0.26346153846153847,0.39615384615384613,False
Ji Yeon Kim,a20f234df70f2182,2019-10-04,Women's Flyweight,0.5,4,-1,11.700000000000001,0.05,0.0,15.9,0.0,9.85,1.85,0.0,0.0,0.8385322809073816,0.16146771909261837,0.0,0.6894861182330965,0.169103606573389,0.1414102751935145,True
Shane Campbell,784285b7ae7dd85f,2016-08-26,Lightweight,0.25,4,-2,8.35,0.7000000000000001,0.2,28.65,0.0,6.200000000000001,0.7999999999999999,1.35,0.0,0.774194844789357,0.10662555432372506,0.11917960088691795,0.3295870288248337,0.2801579822616408,0.3902549889135255,False
Cub Swanson,d247691a6c0e9034,2024-12-13,Featherweight,0.5833333333333334,24,-1,12.575000000000001,0.225,0.11666666666666668,11.299999999999999,0.07500000000000001,10.275,1.2999999999999998,0.9999999999999999,0.016666666666666666,0.8421442315994487,0.07268905177104139,0.0851667166295099,0.5950608059359319,0.17644730963448882,0.2284918844295792,True
Billy Quarantillo,aa171d55d4b5208f,2024-12-13,Featherweight,0.6,10,-1,13.993846153846153,0.7342827442827442,0.16812889812889814,29.939999999999998,0.031538461538461536,9.110873180873181,2.7209771309771313,2.161995841995842,0.13910602910602912,0.6419320524432927,0.15677797919284736,0.20128996836385998,0.721227639660867,0.19355667469071364,0.08521568564841937,False
Charlie Ward,e81dd0bb8a64b550,2017-07-15,Welterweight,0.0,1,-1,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,False
Alexander Volkanovski,e1248941344b3288,2022-04-08,Featherweight,1.0,10,10,19.517985954605187,0.9576348791989012,0.3206150955289025,40.059999999999995,0.0788679245283019,14.317492760259025,1.7504452069049588,3.450047987441205,0.06,0.630352951678085,0.11362888784614718,0.2560181604757678,0.6179968967014434,0.11491268023575978,0.26709042306279673,True
Chan Sung Jung,c451d67c09c55418,2022-04-08,Featherweight,0.7,10,1,8.775116708283575,0.2886505265443492,0.12897839539680817,17.139999999999997,0.08,6.649102160460319,0.5186820106394529,1.607332537183802,0.10911084572793399,0.6298426509264105,0.05670682374007182,0.3134505253335177,0.8467307580512967,0.07568822661925542,0.0775810153294478,False
Michel Prazeres,e51fcd9cd84c0b93,2019-02-22,Welterweight,0.8333333333333334,12,8,5.9068918489403535,1.608379133372453,0.5921391059187967,39.78333333333334,0.03333333333333333,4.334415777579045,0.6319020183802557,0.9405740529810531,0.10516136679830553,0.6803512208166569,0.11858156808569222,0.20106721109765102,0.7209921505605914,0.13207277161028141,0.14693507782912732,False
Brandon Thatch,638cfec7ec559d6e,2016-03-04,Welterweight,0.5,4,-2,4.050000000000001,0.2,0.15000000000000002,3.1,0.15000000000000002,2.6500000000000004,1.0999999999999999,0.30000000000000004,0.0,0.5711341354723708,0.32837566844919786,0.10049019607843138,0.46769162210338683,0.33628565062388593,0.19602272727272727,False
Siyar Bahadurzada,aec185309b4843d0,2016-03-04,Welterweight,0.3333333333333333,3,-2,3.466666666666667,0.13333333333333333,0.06666666666666667,7.866666666666667,0.06666666666666667,1.9333333333333336,1.4666666666666668,0.06666666666666667,0.0,0.7666666666666666,0.16666666666666666,0.06666666666666667,0.7590909090909091,0.12878787878787878,0.11212121212121212,True
Alex Caceres,7aa3d6964eff4877,2019-02-16,Featherweight,0.5263157894736842,19,1,9.585053794707765,0.12451293980808374,0.09293399243966269,19.473684210526315,0.03157894736842106,8.106251817388776,0.8700785111951149,0.6087234661238733,0.12422215760395465,0.7627867220449761,0.09365925273154191,0.09092244627611351,0.5960430020230735,0.22906689009205822,0.12225852893749996,False
Ben Rothwell,bd58d34e39b7b12a,2020-05-12,Heavyweight,0.5384615384615384,13,1,6.889812889812888,0.28981288981288983,0.06195426195426195,15.476923076923075,0.06153846153846154,5.557172557172557,0.7912681912681913,0.5413721413721414,0.043243243243243246,0.7520349352793038,0.10741930483309793,0.14054575988759826,0.7861027748451684,0.12752325429810216,0.08637397085672947,True
Ovince Saint Preux,50db8711c70196cd,2020-05-12,Light Heavyweight,0.6,20,1,4.478324873096446,0.4352284263959391,0.13761421319796957,15.63,0.030000000000000006,3.3770558375634523,0.5280710659898477,0.5731979695431473,0.06,0.6510815697254194,0.09940701032198414,0.1995114199525964,0.5990198285130128,0.2607415238944854,0.09023864759250166,False
Erik Koch,99bd87a300079ed9,2019-07-26,Lightweight,0.4444444444444444,9,-2,4.3999999999999995,0.1111111111111111,0.06666666666666668,15.422222222222224,0.044444444444444446,2.822222222222222,0.8888888888888888,0.688888888888889,0.13333333333333333,0.700930611785875,0.16085927960927962,0.13821010860484542,0.6415878103378103,0.16735856735856736,0.1910536223036223,True
Kyle Stewart,bb61823f76361297,2019-07-26,Welterweight,0.0,1,-1,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
Terrance McKinney,809bd1a871491508,2025-01-31,Lightweight,0.5555555555555556,9,-1,2.888888888888889,0.28888888888888886,0.1111111111111111,15.133333333333333,0.06666666666666668,1.4666666666666668,0.5333333333333334,0.8888888888888888,0.044444444444444446,0.4835097001763668,0.1641093474426808,0.3523809523809524,0.7775132275132274,0.22248677248677248,0.0,True
Damir Hadzovic,38c626ca912c7bac,2025-01-31,Lightweight,0.4444444444444444,9,-1,7.222222222222222,0.19999999999999998,0.1111111111111111,10.088888888888889,0.044444444444444446,5.644444444444444,0.7777777777777778,0.8,0.022222222222222223,0.7888623965912146,0.1120129063117716,0.09912469709701376,0.6330012552649313,0.16265258024827983,0.20434616448678877,False
Lina Lansberg,2eeaefbfc7f9fcff,2018-10-05,Women's Bantamweight,0.5,4,1,7.483594220349188,0.38140803732691153,0.07572621914509332,39.300000000000004,0.0,2.748077212522577,4.5224488260084295,0.21306818181818182,0.0,0.28241506968641117,0.7019599303135888,0.015625,0.29089721254355405,0.5926175958188153,0.11648519163763066,False
Yana Santos,3143bf892608139a,2018-10-05,Women's Featherweight,0.0,1,-1,1.0,0.8,0.2,28.2,0.0,0.6,0.2,0.2,0.0,0.6,0.2,0.2,0.4,0.2,0.4,True
Manuel Torres,2e7878927067fdca,2024-02-23,Lightweight,1.0,2,2,4.7,0.1,0.0,1.7000000000000002,0.2,4.2,0.4,0.1,0.0,0.9027149321266968,0.058823529411764705,0.038461538461538464,0.5124434389140271,0.31900452488687786,0.16855203619909503,True
Chris Duncan,fd406a32a6fb3a29,2024-02-23,Lightweight,1.0,2,2,12.566496163682864,1.4741687979539644,0.5836317135549872,34.8,0.0,11.499232736572889,0.5301790281329923,0.5370843989769821,0.0,0.8880133185349612,0.04594894561598224,0.0660377358490566,0.4308546059933407,0.29567147613762484,0.2734739178690344,False
Sean Woodson,4682bc59d5f55145,2021-11-12,Featherweight,0.6666666666666666,3,1,17.133333333333333,0.0,0.0,4.533333333333333,0.06666666666666667,15.933333333333335,1.1333333333333333,0.06666666666666667,0.13333333333333333,0.9080670292934444,0.08878831661850528,0.003144654088050314,0.7633987761346251,0.09603660264037622,0.1405646212249986,True
Collin Anglin,047a91d3d9c79b05,2021-11-12,Featherweight,0.0,1,-1,5.0,0.2,0.2,3.6,0.0,3.8,1.2,0.0,0.0,0.76,0.24,0.0,0.56,0.36,0.08,False
Geoff Neal,b997be68943010fc,2025-08-15,Welterweight,0.6666666666666666,12,1,10.983333333333333,0.1666666666666667,0.08333333333333333,19.666666666666668,0.13333333333333333,9.0,1.1666666666666667,0.8166666666666668,0.016666666666666666,0.7968017735023779,0.08968015503655073,0.11351807146107125,0.8335295804320061,0.0900640309120791,0.07640638865591463,False
Carlos Prates,7ee0fd831c0fe7c3,2025-08-15,Welterweight,0.8,5,-1,7.279999999999999,0.04,0.04,7.359999999999999,0.27999999999999997,6.68,0.04,0.5599999999999999,0.0,0.9253968253968254,0.0031746031746031746,0.07142857142857142,0.5135178035178035,0.22172731172731175,0.26475488475488473,True
Marlon Vera,7c7332319c14094c,2016-11-25,Bantamweight,0.3333333333333333,3,-1,4.58121546961326,0.4552486187845304,0.12191528545119705,26.0,0.0,1.9867403314917127,0.643830570902394,1.9506445672191528,0.2438305709023941,0.42840579710144927,0.14028985507246375,0.43130434782608695,0.623768115942029,0.3484057971014493,0.02782608695652174,True
Guangyou Ning,2c1170b825f58e57,2016-11-25,Bantamweight,0.6666666666666666,3,-1,6.666666666666667,0.4666666666666666,0.26666666666666666,36.4,0.0,5.3999999999999995,0.6,0.6666666666666666,0.06666666666666667,0.7865825151940159,0.11921458625525945,0.09420289855072465,0.5165965404394578,0.2164562879850397,0.2669471715755026,False
Drakkar Klose,7cbf7c78d3b34218,2022-04-15,Lightweight,0.7142857142857143,7,-1,9.845638813183418,0.9080492998929702,0.2583830782641318,31.142857142857142,0.0,6.019386730516723,2.868183473281179,0.9580686093855169,0.0,0.668851972908768,0.2612692356100064,0.06987879148122556,0.5125983662494819,0.2535822978013647,0.2338193359491534,True
Brandon Jenkins,6a8928652fc01bee,2022-04-15,Lightweight,0.0,1,-1,8.2,0.0,0.0,0.8,0.0,7.2,0.6,0.4,0.0,0.8780487804878049,0.07317073170731707,0.04878048780487805,0.4146341463414634,0.17073170731707318,0.4146341463414634,False
Joe Riggs,d512d9f204059f57,2015-09-04,Welterweight,0.4,10,-3,2.4980219780219777,0.36945054945054945,0.21296703296703295,20.500000000000004,0.0,0.932967032967033,0.7329670329670329,0.8320879120879121,0.04,0.4279889886989278,0.33093016516951607,0.24108084613155606,0.6698734666280306,0.17561093402878392,0.15451559934318554,True
Ron Stallings,6dd758d34da8d254,2015-09-04,Middleweight,0.5,2,1,6.0,0.0,0.0,4.8,0.0,4.2,1.8,0.0,0.0,0.8200000000000001,0.18,0.0,0.45999999999999996,0.32,0.22,False
Rob Font,05339613bf8e9808,2025-02-21,Bantamweight,0.6111111111111112,18,1,14.077777777777776,0.4222222222222223,0.1444444444444445,12.48888888888889,0.07777777777777778,12.466666666666665,0.9222222222222223,0.6888888888888889,0.05555555555555555,0.8341421868110398,0.07301760509734707,0.09284020809161313,0.7399691028712003,0.17663798323026075,0.08339291389853884,True
Jean Matsumoto,ffd3224638c01b57,2025-02-21,Bantamweight,1.0,2,2,10.8,1.1,0.30000000000000004,21.8,0.0,9.8,0.9,0.1,0.1,0.8196333530455352,0.1540508574807806,0.02631578947368421,0.6114725014784151,0.060023654642223534,0.3285038438793613,False
Dan Hooker,193b9d1858bc4df3,2021-09-24,Lightweight,0.625,16,-2,9.865531404478046,0.2608708889380077,0.08911935768995993,19.5625,0.0875,8.540239919780241,0.7112264260057137,0.6140650586920922,0.037500000000000006,0.8294054420600012,0.07240900438047937,0.09818555355951944,0.609084999055459,0.13456375118874822,0.25635124975579276,True
Nasrat Haqparast,b7b84ccd221be298,2021-09-24,Lightweight,0.7142857142857143,7,2,13.571428571428571,0.17142857142857146,0.028571428571428574,8.514285714285714,0.1142857142857143,11.542857142857143,0.8,1.2285714285714284,0.0,0.8477961490634301,0.04459772604933896,0.10760612488723087,0.7274938962726981,0.18461490293287525,0.0878912007944266,False
Randy Brown,c6aee362c7a7d482,2022-05-06,Welterweight,0.6666666666666666,12,2,8.28899430740038,0.25948766603415563,0.1094876660341556,24.099999999999998,0.05000000000000001,5.783080328905755,1.6212839974699562,0.8846299810246679,0.08333333333333333,0.5784693306587468,0.23317443899801335,0.1883562303432399,0.6708383313207175,0.19738054070584735,0.13178112797343514,True
Khaos Williams,2558ae2e5671e318,2022-05-06,Welterweight,0.8,5,2,8.4,0.08,0.0,8.08,0.12000000000000002,7.159999999999999,0.6799999999999999,0.56,0.0,0.7526930212644498,0.1224090195518767,0.12489795918367348,0.47421721136006856,0.17677750820607965,0.3490052804338518,False
Kevin Holland,3a46b268013afede,2020-12-11,Middleweight,0.7777777777777778,9,4,9.755555555555555,0.4,0.19999999999999998,30.400000000000002,0.06666666666666668,7.022222222222222,1.0666666666666669,1.6666666666666667,0.13333333333333333,0.5757837254562964,0.10548803261247297,0.3187282419312306,0.6291434013918784,0.198087864625824,0.1727687339822977,True
Jacare Souza,7a703c565ccaa18f,2020-12-11,Light Heavyweight,0.6428571428571429,14,-2,5.713820793591808,0.6131317274330593,0.1430111918439549,26.942857142857147,0.042857142857142864,3.559402404873673,0.8748659348466815,1.2795524538714538,0.08853975089245032,0.5875835166013738,0.14068286791501078,0.2717336154836155,0.6666001951716237,0.2551456259045545,0.07825417892382178,False
Paul Felder,e5010b1b94ca5755,2020-02-21,Lightweight,0.6923076923076923,13,2,8.406128830519075,0.15772357723577235,0.04040025015634771,20.923076923076923,0.04615384615384616,5.752970606629144,1.2520325203252034,1.401125703564728,0.037523452157598496,0.659837522016849,0.1462560248674742,0.1939064531156768,0.5704425412273093,0.20358420376904746,0.22597325500364318,False
Dan Hooker,193b9d1858bc4df3,2020-02-21,Lightweight,0.6923076923076923,13,2,8.196761133603239,0.13066268911144258,0.04355422970381419,14.846153846153847,0.10769230769230768,6.838141913488173,0.6920946089921158,0.6665246111229491,0.04615384615384616,0.8007277815957121,0.08190240558661611,0.11736981281767159,0.6556106143034603,0.1414457493376222,0.20294363635891738,True
Mickey Gall,9e50097a89442158,2024-11-15,Welterweight,0.5,12,-3,5.633333333333334,0.41666666666666674,0.13333333333333333,17.933333333333334,0.03333333333333333,4.25,0.65,0.7333333333333333,0.18333333333333335,0.5754049133645781,0.10327329655773866,0.23798845674434987,0.7870069670933998,0.08089299124134115,0.04876670833192572,False
Ramiz Brahimaj,3d074044a33825e7,2024-11-15,Welterweight,0.4,5,-1,3.2399999999999998,0.5599999999999999,0.2,19.68,0.0,2.84,0.4,0.0,0.2,0.55625,0.24375,0.0,0.5090277777777777,0.2758333333333333,0.015138888888888891,True
Petr Yan,d661ce4da776fc20,2021-10-29,Bantamweight,0.875,8,-1,16.775,0.6,0.4,24.75,0.22499999999999998,10.65,2.225,3.8999999999999995,0.025,0.6613885481613742,0.1445650602529593,0.19404639158566653,0.7229498385380123,0.21788456967994724,0.059165591782040415,True
Cory Sandhagen,65f09bacd3957381,2021-10-29,Bantamweight,0.7777777777777778,9,-1,11.42222222222222,0.2,0.08888888888888889,14.955555555555557,0.08888888888888889,8.955555555555556,0.5777777777777778,1.8888888888888888,0.06666666666666668,0.8031802039083199,0.03581615890083632,0.16100363719084385,0.5392395136743109,0.23461244594989475,0.2261480403757943,False
Jeremy Stephens,18968f97ad34f15c,2020-05-08,Featherweight,0.46875,32,-4,6.834244337461213,0.4308638690668224,0.14769996895363918,21.38125,0.11250000000000002,5.035832704033601,0.7144531218928383,1.0839585115347732,0.052241871899362156,0.651900565640603,0.11831241467842296,0.19853701968097415,0.6012778214083088,0.17186547650677608,0.19560670208491512,False
Calvin Kattar,751de04455cfaac0,2020-05-08,Featherweight,0.6666666666666666,6,-1,10.9,0.20000000000000004,0.06666666666666667,1.9000000000000001,0.10000000000000002,9.666666666666666,0.13333333333333333,1.0999999999999999,0.0,0.8554196375519906,0.019334521687462865,0.12524584076054665,0.7777747887772996,0.16110134704288218,0.06112386417981828,True
Douglas Silva de Andrade,3a314d9fa7c6825d,2022-02-11,Bantamweight,0.5555555555555556,9,1,9.200000000000001,0.2222222222222222,0.1111111111111111,5.7555555555555555,0.06666666666666668,8.444444444444445,0.5333333333333333,0.2222222222222222,0.0,0.8847548636208429,0.06767310624698941,0.047572030132167584,0.5539527503158659,0.2010368638089142,0.2450103858752198,True
Sergey Morozov,2f6a993c7f547c13,2022-02-11,Bantamweight,0.5,2,1,3.618287937743191,0.933852140077821,0.3501945525291829,30.8,0.0,2.626070038910506,0.3501945525291829,0.642023346303502,0.0,0.8300000000000001,0.06,0.11,0.5928571428571429,0.23428571428571426,0.17285714285714285,False
Angela Hill,f0feeb2192937424,2025-02-14,Women's Strawweight,0.46153846153846156,26,-1,15.285728031677793,0.4199235547061634,0.13158146201624463,22.392307692307693,0.02307692307692308,11.255435918867777,3.4875274226429274,0.5427646901670911,0.02307692307692308,0.735449605900135,0.22490682710539206,0.039643566994472926,0.6009151004275763,0.3158448130387829,0.0832400865336407,True
Ketlen Souza,8bd4200561c77a62,2025-02-14,Women's Strawweight,0.6666666666666666,3,2,6.733333333333333,0.13333333333333333,0.06666666666666667,13.733333333333334,0.06666666666666667,5.8,0.7333333333333334,0.20000000000000004,0.06666666666666667,0.5498015873015872,0.09265873015873016,0.024206349206349204,0.34880952380952374,0.2119047619047619,0.10595238095238095,False
Nate Landwehr,583ee11abddfc581,2024-03-29,Featherweight,0.5714285714285714,7,-1,12.271662763466042,0.34098360655737714,0.14145199063231848,18.228571428571428,0.0,9.061358313817331,2.618266978922717,0.5920374707259953,0.14192037470725996,0.7331179457533983,0.23156752562850166,0.03531452861810005,0.6844295997499116,0.15837423337242165,0.1571961668776669,True
Jamall Emmers,e00a3dee329a51f7,2024-03-29,Featherweight,0.5,6,1,9.534966378482228,0.7017291066282421,0.27742555235350624,33.93333333333333,0.03333333333333333,7.614505283381365,1.129490874159462,0.7909702209414026,0.03333333333333333,0.7941450696721272,0.07628178477651833,0.12957314555135446,0.4864586969971006,0.3309950459891943,0.182546257013705,False
Zhang Weili,1ebe20ebbfa15e29,2020-03-06,Women's Strawweight,1.0,4,4,10.7,0.65,0.2,24.099999999999998,0.05,6.6,1.2999999999999998,2.8,0.1,0.5471314126486541,0.16553216898044484,0.2873364183709011,0.5536597502114744,0.1717445389859183,0.27459571080260736,True
Joanna Jedrzejczyk,3d6749c4267da18f,2020-03-06,Women's Strawweight,0.7692307692307693,13,1,23.179640718562876,0.11524643021649011,0.07222478120681713,17.953846153846154,0.015384615384615385,18.577890373099955,4.355596499309073,0.24615384615384617,0.013818516812528788,0.772612041861936,0.20952106005766036,0.01786689808040354,0.47149944355776174,0.28694774186860017,0.2415528145736381,False
Trevor Smith,f797f0c57a83353e,2018-12-14,Middleweight,0.5,10,-1,6.650328429825403,0.7136433124305077,0.19722951939978467,35.9,0.015275186567164178,3.4948303358073587,2.071062387051959,1.0844357069660862,0.08333862586605081,0.5195828704324356,0.22905549093674676,0.2513616386308176,0.5579185109528476,0.25906050281949755,0.1830209862276549,False
Zak Cummings,4ba8d454f762005d,2018-12-14,Welterweight,0.6666666666666666,9,-1,5.030534351145039,0.3175572519083969,0.1397794741306192,21.6,0.044444444444444446,3.670229007633588,0.9842239185750636,0.3760814249363868,0.1280746395250212,0.6243298059964727,0.28503527336860673,0.09063492063492065,0.6443562610229276,0.1643562610229277,0.1912874779541446,True
Kron Gracie,242d36d241b43c12,2023-05-05,Featherweight,0.5,2,-1,8.799999999999999,0.4,0.1,7.800000000000001,0.0,7.6000000000000005,1.1,0.1,0.1,0.9302325581395349,0.06395348837209303,0.005813953488372093,0.6744186046511628,0.023255813953488372,0.3023255813953488,False
Charles Jourdain,f1d64ae34e088832,2023-05-05,Featherweight,0.5,10,-2,15.12,0.12000000000000002,0.02,14.060000000000002,0.12000000000000002,11.18,2.7399999999999998,1.2,0.08,0.7677272296200659,0.15995014971342056,0.07232262066651356,0.5128493040553309,0.2932269252369525,0.19392377070771666,True
Elise Reed,ac7c765882f2c68c,2022-09-09,Women's Strawweight,0.3333333333333333,3,-1,6.266666666666666,0.0,0.0,1.4666666666666668,0.0,5.6000000000000005,0.4666666666666666,0.19999999999999998,0.0,0.8952528379772962,0.09158926728586171,0.013157894736842105,0.7223942208462333,0.1679566563467492,0.10964912280701755,True
Khalil Rountree Jr.,749f572d1d3161fb,2017-12-29,Light Heavyweight,0.5,4,2,1.75,0.0,0.0,0.25,0.15000000000000002,1.05,0.2,0.5,0.0,0.555952380952381,0.1369047619047619,0.3071428571428571,0.7988095238095239,0.20119047619047617,0.0,True
Brad Katona,7b433309b0fd12aa,2024-01-19,Bantamweight,0.6,5,1,13.08880681996917,0.7446538110667211,0.14218754915222245,25.959999999999997,0.0,10.177456352826448,2.0853263707571803,0.8260240963855422,0.0,0.7440656218009813,0.16487155388471178,0.09106282431430689,0.6712515884782378,0.12941177768364573,0.19933663383811642,False
