fight_id,fighter_id,fighter,kd,sig_str,sig_str_pct,total_str,td,td_pct,sub_att,rev,ctrl,head,body,leg,distance,clinch,ground
064404b0aaf6f95d,c21a036b4e012f1c,John Makdessi,0,114 of 196,58%,114 of 196,0 of 0,---,0,0,0:00,38 of 99,48 of 65,28 of 32,113 of 194,1 of 2,0 of 0
064404b0aaf6f95d,813550bc53b15fb0,Yancy Medeiros,1,80 of 268,29%,80 of 268,0 of 1,0%,0,0,0:14,50 of 227,14 of 22,16 of 19,78 of 266,2 of 2,0 of 0
b52dccbe69864d2a,ee18ff42063174df,Ottman Azaitar,0,14 of 33,42%,16 of 36,0 of 0,---,0,0,0:00,6 of 20,7 of 11,1 of 2,12 of 28,2 of 5,0 of 0
b52dccbe69864d2a,3920d0cc288f9b0d,Francisco Prado,1,38 of 57,66%,42 of 61,0 of 3,0%,0,0,0:49,31 of 46,2 of 6,5 of 5,17 of 30,1 of 1,20 of 26
8ea12c7360fa0f6b,798e48f9e7f6ba22,Carlos Hernandez,0,102 of 233,43%,108 of 239,2 of 7,28%,0,0,0:40,87 of 213,12 of 17,3 of 3,78 of 209,17 of 17,7 of 7
8ea12c7360fa0f6b,2526be54e6a0e62a,Denys Bondar,0,76 of 170,44%,82 of 176,2 of 5,40%,0,0,0:29,37 of 121,29 of 38,10 of 11,68 of 157,7 of 12,1 of 1
54c842a037183f48,5f04e3d58d9ce982,Yves Edwards,0,58 of 115,50%,64 of 125,1 of 3,33%,0,0,2:51,32 of 82,14 of 20,12 of 13,46 of 98,12 of 17,0 of 0
54c842a037183f48,c295de4e10acd4c9,Isaac Vallie-Flagg,0,76 of 222,34%,129 of 284,0 of 0,---,0,0,2:14,47 of 180,18 of 27,11 of 15,52 of 179,24 of 43,0 of 0
1308213458d8596b,da816417a579a0bd,Gavin Tucker,0,87 of 211,41%,88 of 212,1 of 2,50%,4,1,1:24,61 of 177,23 of 30,3 of 4,86 of 207,1 of 3,0 of 1
1308213458d8596b,304a21d0595e1a08,Justin Jaynes,1,41 of 101,40%,42 of 103,0 of 1,0%,1,1,0:38,30 of 84,11 of 17,0 of 0,31 of 87,2 of 2,8 of 12
731a3120fdffa44c,fa315e6c77eee106,Brandon Vera,2,32 of 75,42%,32 of 75,0 of 0,---,0,0,0:10,11 of 49,2 of 4,19 of 22,32 of 75,0 of 0,0 of 0
731a3120fdffa44c,83d0de122f2f9664,Michael Patt,0,5 of 28,17%,5 of 28,0 of 0,---,0,0,0:00,3 of 25,0 of 0,2 of 3,5 of 28,0 of 0,0 of 0
fd1854062406d287,80d8aed0ca9b00f3,Montana De La Rosa,0,21 of 35,60%,79 of 101,2 of 3,66%,3,0,6:21,20 of 34,1 of 1,0 of 0,7 of 19,0 of 0,14 of 16
fd1854062406d287,6e7506127408aa9e,Nadia Kassem,0,5 of 7,71%,15 of 20,0 of 0,---,0,0,0:50,1 of 3,1 of 1,3 of 3,3 of 4,1 of 1,1 of 2
665a35fcac41d277,31a13532e724ca2b,Stevie Ray,0,48 of 150,32%,53 of 156,1 of 1,100%,0,0,0:46,26 of 116,7 of 14,15 of 20,46 of 148,1 of 1,1 of 1
665a35fcac41d277,c575ab451e3c5b1d,Mickael Lebout,0,27 of 139,19%,29 of 142,0 of 3,0%,0,0,0:46,20 of 124,1 of 8,6 of 7,27 of 136,0 of 3,0 of 0
7b13fdc889028e66,a54fc2d6fc224dc3,Jamie Varner,0,37 of 76,48%,63 of 104,1 of 3,33%,1,0,1:58,28 of 62,7 of 11,2 of 3,21 of 52,1 of 1,15 of 23
7b13fdc889028e66,75e5fec9f72910ef,Gleison Tibau,0,26 of 55,47%,55 of 84,2 of 4,50%,0,0,5:41,23 of 48,2 of 6,1 of 1,9 of 34,2 of 3,15 of 18
3901d9cdbb0949bc,06f36cf4bd97ec77,Ed Herman,0,40 of 73,54%,51 of 84,2 of 4,50%,1,1,4:09,14 of 41,16 of 21,10 of 11,19 of 43,21 of 29,0 of 1
3901d9cdbb0949bc,18b602842a24f7c5,Mike Rodriguez,2,89 of 124,71%,114 of 149,0 of 1,0%,0,0,3:16,42 of 66,30 of 37,17 of 21,34 of 55,48 of 55,7 of 14
e82d734674ce4d46,c47df9303d318c67,Clay Guida,0,9 of 25,36%,9 of 25,0 of 1,0%,0,0,0:00,4 of 20,3 of 3,2 of 2,8 of 24,1 of 1,0 of 0
e82d734674ce4d46,07225ba28ae309b6,Charles Oliveira,0,14 of 29,48%,14 of 29,0 of 0,---,1,0,0:02,6 of 18,1 of 2,7 of 9,14 of 28,0 of 1,0 of 0
b347480405118de5,06f36cf4bd97ec77,Ed Herman,0,0 of 4,0%,0 of 4,0 of 0,---,0,0,0:00,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0
b347480405118de5,b1a3e0aca758b322,Derek Brunson,1,11 of 18,61%,11 of 18,0 of 0,---,0,0,0:05,10 of 17,0 of 0,1 of 1,4 of 6,0 of 0,7 of 12
9f09e77e46f15766,e4ba58725825412d,Dan Argueta,0,47 of 85,55%,93 of 144,4 of 6,66%,2,1,10:14,29 of 65,9 of 10,9 of 10,27 of 55,6 of 9,14 of 21
9f09e77e46f15766,0978385b2bd9ef9b,Nick Aguirre,0,14 of 44,31%,15 of 47,0 of 0,---,1,1,1:15,14 of 42,0 of 1,0 of 1,13 of 42,1 of 2,0 of 0
abfd5ac6cf186d8a,a57cb948c4c70a47,Isaac Dulgarian,0,41 of 56,73%,102 of 147,2 of 2,100%,2,0,9:12,41 of 56,0 of 0,0 of 0,2 of 4,0 of 0,39 of 52
abfd5ac6cf186d8a,d7fe8c6b7d2872e5,Brendon Marotte,0,3 of 7,42%,22 of 27,0 of 0,---,0,0,0:00,2 of 6,1 of 1,0 of 0,2 of 6,0 of 0,1 of 1
a187670c5ee1ec5f,f2b3f4ef3f780168,Nora Cornolle,0,54 of 114,47%,80 of 156,1 of 9,11%,0,0,3:56,15 of 65,17 of 23,22 of 26,41 of 95,13 of 19,0 of 0
a187670c5ee1ec5f,e3964ece586e0635,Jacqueline Cavalcanti,0,54 of 154,35%,87 of 194,0 of 0,---,0,1,1:09,28 of 117,12 of 15,14 of 22,48 of 146,6 of 8,0 of 0
171eb38b335030d3,6f018c039b4d5d80,Jon Fitch,0,6 of 16,37%,36 of 55,0 of 0,---,1,0,0:34,3 of 12,1 of 2,2 of 2,5 of 14,0 of 1,1 of 1
171eb38b335030d3,427b5953ac8e3a27,Demian Maia,0,12 of 17,70%,63 of 74,7 of 17,41%,3,0,12:54,7 of 11,1 of 2,4 of 4,1 of 5,3 of 4,8 of 8
bce8ece2ff26b4d4,583ee11abddfc581,Nate Landwehr,0,64 of 153,41%,68 of 160,1 of 2,50%,1,0,0:24,36 of 104,9 of 25,19 of 24,61 of 148,0 of 1,3 of 4
bce8ece2ff26b4d4,305d73ede05e31ad,Austin Lingo,0,48 of 146,32%,50 of 148,0 of 0,---,0,0,0:00,28 of 116,17 of 26,3 of 4,48 of 146,0 of 0,0 of 0
eee7f546c126ee8b,32c355b04fc57f3a,Marc Diakiese,1,6 of 7,85%,6 of 7,0 of 0,---,0,0,0:01,2 of 3,2 of 2,2 of 2,6 of 7,0 of 0,0 of 0
eee7f546c126ee8b,8f4eeaf7a0df7c1a,Teemu Packalen,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0
97ad63e644757cf4,fdbefee0827e1567,Wu Yanan,0,58 of 129,44%,70 of 148,1 of 2,50%,0,1,3:49,34 of 91,14 of 23,10 of 15,51 of 118,5 of 8,2 of 3
97ad63e644757cf4,f9ab66e67240db7b,Joselyne Edwards,0,88 of 178,49%,111 of 206,0 of 3,0%,1,1,1:09,44 of 105,23 of 43,21 of 30,72 of 158,5 of 7,11 of 13
1afc4f372a125c74,285ae0b4a68221f4,JunYong Park,0,27 of 60,45%,52 of 96,0 of 0,---,0,2,2:58,21 of 54,3 of 3,3 of 3,11 of 25,0 of 0,16 of 35
1afc4f372a125c74,886264a0c9f4ea5e,Andre Muniz,0,14 of 30,46%,35 of 60,11 of 14,78%,0,1,9:34,10 of 25,3 of 4,1 of 1,13 of 29,0 of 0,1 of 1
112e6a0ddce893e6,b8aef0faf4ce9b31,Sam Sicilia,0,10 of 87,11%,10 of 88,0 of 0,---,0,0,0:26,9 of 80,0 of 5,1 of 2,9 of 84,1 of 3,0 of 0
112e6a0ddce893e6,da816417a579a0bd,Gavin Tucker,0,55 of 163,33%,60 of 168,1 of 1,100%,0,0,0:15,25 of 120,12 of 25,18 of 18,53 of 159,2 of 4,0 of 0
819af4bbad55324d,3738e68d2261e60f,Andrei Arlovski,0,44 of 93,47%,48 of 97,0 of 1,0%,0,0,0:09,20 of 60,11 of 17,13 of 16,43 of 90,1 of 3,0 of 0
819af4bbad55324d,03f982ca3735070c,Walt Harris,0,24 of 93,25%,26 of 95,1 of 3,33%,0,0,0:34,13 of 72,11 of 20,0 of 1,21 of 85,3 of 8,0 of 0
e09d17f97d6fc6b8,f1b2aa7853d1ed6e,Kamaru Usman,0,41 of 67,61%,155 of 195,5 of 9,55%,0,0,13:02,26 of 46,10 of 15,5 of 6,0 of 21,1 of 2,40 of 44
e09d17f97d6fc6b8,d06f8869449ba7bd,Alexander Yakovlev,0,8 of 15,53%,11 of 18,0 of 0,---,0,0,0:00,1 of 5,6 of 9,1 of 1,5 of 11,3 of 4,0 of 0
9b38456520395242,f34312c2ccfa0e00,Spencer Fisher,0,52 of 142,36%,52 of 142,0 of 0,---,0,0,0:00,21 of 97,12 of 19,19 of 26,51 of 140,1 of 2,0 of 0
9b38456520395242,5f87a5c00b3d17ed,Dennis Siver,0,77 of 256,30%,77 of 256,0 of 0,---,0,0,0:01,31 of 189,15 of 31,31 of 36,76 of 254,1 of 2,0 of 0
dca074896265f816,0941df56f6ac954b,Johny Hendricks,0,24 of 58,41%,45 of 79,6 of 13,46%,1,0,6:17,18 of 51,1 of 2,5 of 5,19 of 49,5 of 9,0 of 0
dca074896265f816,5b5307450405abf0,Rick Story,0,55 of 125,44%,98 of 170,2 of 5,40%,1,0,2:51,20 of 79,24 of 34,11 of 12,33 of 93,21 of 31,1 of 1
cee94cd937bf64f2,d1e7fc58d4225cdf,Danny Castillo,0,21 of 52,40%,21 of 52,0 of 2,0%,0,0,0:00,9 of 38,8 of 9,4 of 5,21 of 52,0 of 0,0 of 0
cee94cd937bf64f2,e5010b1b94ca5755,Paul Felder,1,33 of 94,35%,33 of 94,0 of 0,---,0,0,0:02,10 of 65,5 of 11,18 of 18,31 of 90,1 of 2,1 of 2
bef2a2e68fb4dfa8,ce1e867808ef5fce,Justin Willis,1,76 of 109,69%,118 of 153,1 of 2,50%,0,0,3:00,68 of 101,8 of 8,0 of 0,53 of 82,6 of 7,17 of 20
bef2a2e68fb4dfa8,01b352b6a9074d5c,Chase Sherman,0,69 of 137,50%,112 of 180,0 of 0,---,0,0,2:01,34 of 90,24 of 33,11 of 14,53 of 120,15 of 16,1 of 1
c2f730cb33df5221,9673a497a9da119a,Polyana Viana,0,10 of 25,40%,41 of 68,1 of 3,33%,0,0,1:58,2 of 15,4 of 6,4 of 4,10 of 25,0 of 0,0 of 0
c2f730cb33df5221,abcf2cc6efc42031,Iasmin Lucindo,0,10 of 24,41%,31 of 48,2 of 2,100%,1,0,3:13,5 of 18,4 of 5,1 of 1,9 of 21,0 of 0,1 of 3
c4e4954beb59eca6,eb8d8c2a95cfccb8,Victor Henry,0,154 of 244,63%,190 of 281,0 of 0,---,2,1,1:20,92 of 176,55 of 60,7 of 8,102 of 183,46 of 55,6 of 6
c4e4954beb59eca6,601964f9654f911a,Tony Gravely,0,75 of 154,48%,90 of 169,3 of 17,17%,0,0,3:22,44 of 113,20 of 29,11 of 12,52 of 127,18 of 22,5 of 5
a730a20ab0c61499,c23e3d4875340d8d,Zhang Tiequan,0,2 of 18,11%,2 of 18,0 of 0,---,3,0,0:45,2 of 18,0 of 0,0 of 0,2 of 17,0 of 0,0 of 1
a730a20ab0c61499,92a9aa9c93192871,Darren Elkins,0,27 of 49,55%,175 of 218,1 of 6,16%,3,0,13:06,24 of 45,3 of 4,0 of 0,2 of 13,0 of 0,25 of 36
3bdacc82209b33f5,d28dee5c705991df,Stipe Miocic,1,115 of 187,61%,171 of 244,0 of 6,0%,0,0,5:52,67 of 136,31 of 34,17 of 17,101 of 169,14 of 18,0 of 0
3bdacc82209b33f5,d967f0128c323de6,Daniel Cormier,0,105 of 183,57%,145 of 223,1 of 2,50%,0,0,0:53,70 of 132,11 of 24,24 of 27,95 of 171,10 of 12,0 of 0
94dcbc64641cbb6e,65ddc8a9ac4e8531,Keita Nakamura,1,41 of 97,42%,55 of 112,0 of 4,0%,0,0,0:00,32 of 82,2 of 6,7 of 9,36 of 89,5 of 8,0 of 0
94dcbc64641cbb6e,cbf1c7ba5408a66f,Salim Touahri,0,34 of 79,43%,42 of 87,0 of 0,---,0,0,0:40,14 of 52,17 of 24,3 of 3,25 of 69,9 of 10,0 of 0
ba766bd03090dab9,07225ba28ae309b6,Charles Oliveira,0,28 of 60,46%,28 of 60,2 of 4,50%,1,0,1:20,13 of 35,7 of 14,8 of 11,25 of 55,1 of 3,2 of 2
ba766bd03090dab9,de45aaae23dfa392,Christos Giagos,0,18 of 80,22%,20 of 82,0 of 0,---,0,0,0:08,13 of 65,3 of 12,2 of 3,16 of 76,1 of 3,1 of 1
3f8b4aeb3baf4724,519e4fe37ce9ff75,Drew Dober,0,20 of 59,33%,20 of 59,0 of 0,---,0,0,0:00,12 of 50,8 of 9,0 of 0,19 of 58,1 of 1,0 of 0
3f8b4aeb3baf4724,dccb63727f2f5f74,Matt Frevola,1,35 of 75,46%,39 of 79,0 of 1,0%,0,0,0:08,26 of 61,6 of 11,3 of 3,22 of 58,1 of 2,12 of 15
75fa9c0bb31caaa3,0bc697c5936a2d0a,Trevor Peek,0,55 of 107,51%,63 of 115,0 of 1,0%,0,0,0:30,29 of 78,18 of 21,8 of 8,48 of 99,7 of 8,0 of 0
75fa9c0bb31caaa3,c739c2995a275314,Yanal Ashmouz,0,42 of 66,63%,85 of 124,9 of 18,50%,0,0,8:16,26 of 48,9 of 11,7 of 7,19 of 41,18 of 20,5 of 5
de41ca23c9a13bfb,5755960ebd0b16f6,Ivan Menjivar,0,61 of 181,33%,87 of 208,0 of 1,0%,0,0,0:01,25 of 117,15 of 29,21 of 35,56 of 172,5 of 9,0 of 0
de41ca23c9a13bfb,8cb76103cd8a1562,Nick Pace,0,31 of 116,26%,34 of 121,2 of 4,50%,1,0,3:06,23 of 98,3 of 9,5 of 9,28 of 109,2 of 5,1 of 2
7cdc6fdf983fb412,0aa92558424ced9e,Randy Couture,0,39 of 73,53%,59 of 97,1 of 10,10%,0,0,8:57,19 of 53,9 of 9,11 of 11,6 of 25,33 of 48,0 of 0
7cdc6fdf983fb412,fa315e6c77eee106,Brandon Vera,1,27 of 51,52%,44 of 69,1 of 2,50%,0,0,2:24,10 of 31,10 of 11,7 of 9,15 of 30,10 of 16,2 of 5
